fecha,nivel_institucional,entidad_id,entidad_nombre,programa,proyecto,actividad,categoria,descripcion,grupo_1,grupo_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,total
2023,OE,15,Ministerio de Gobierno,65,1,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - OPERATIVOS PREVENTIVOS Y DE CONTROL EN FRONTERA,4074204,272835,19400,0,0,0,0,0,0,4366439
2023,OE,15,Ministerio de Gobierno,65,1,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,OPERATIVOS DE CONTROL - DIGEMIG,4074204,272835,19400,0,0,0,0,0,0,4366439
2023,OE,15,Ministerio de Gobierno,65,2,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - CULTURA DIGITAL SEGURA Y RESPONSABLE,0,19124,9405,0,0,0,0,0,0,28529
2023,OE,15,Ministerio de Gobierno,65,2,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,CULTURA DIGITAL SEGURA Y RESPONSABLE - DGTYTP,0,19124,9405,0,0,0,0,0,0,28529
2023,OE,15,Ministerio de Gobierno,65,3,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - MODELO DE ATENCIÓN DE LA FELCV INTEGRAL,0,15000,8000,0,0,0,0,0,0,23000
2023,OE,15,Ministerio de Gobierno,65,3,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,FELCV INTEGRAL - DGSCYPD,0,15000,8000,0,0,0,0,0,0,23000
2023,OE,15,Ministerio de Gobierno,65,4,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - PROGRAMAS DE FORMACIÓN CONTRA LA VIOLENCIA,0,147511,20200,0,0,0,0,0,0,167711
2023,OE,15,Ministerio de Gobierno,65,4,5,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,FORMACIÓN CONTRA LA VIOLENCIA - DGSCYPD,0,147511,20200,0,0,0,0,0,0,167711
2023,OE,15,Ministerio de Gobierno,65,5,0,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIOS DE SEGURIDAD CIUDADANA - FORTALECIMIENTO DEL SISTEMA NACIONAL DE SEGURIDAD CIUDADANA,0,2590647,783617,87200,0,0,0,0,0,3461464
2023,OE,15,Ministerio de Gobierno,65,5,4,SERVICIOS DE SEGURIDAD CIUDADANA - ACCIONES DE PREVENCIÓN Y CONTROL TRATA Y TRÁFICO,SERVICIO AEREO DE SEGURIDAD CIUDADANA (LEY N°264),0,1544000,378000,78000,0,0,0,0,0,2000000
